exam_year,exam_wareki,question_no,type,category,tags,stem,preamble,statement_a,statement_b,statement_c,statement_d,choice_1,choice_2,choice_3,choice_4,correct,is_exempt,is_invalidated,note,explanation,explanation_choices,explanation_correct,explanation_summary,explanation_point
2021,令和3年度,26,single,宅建業法,,宅地建物取引業法に規定するクーリングオフに関する次の記述のうち、正しいものはどれか。,,,,,,クーリングオフによる申込みの撤回または契約の解除は、口頭でも行うことができる,クーリングオフの告知を受けた日から8日間が経過する前は、いつでも解除できる,買主が宅建業者の事務所で契約を締結した場合、クーリングオフの適用がある,クーリングオフによる解除があった場合、宅建業者は受領した代金・手付金等を直ちに返還しなければならない,3,FALSE,FALSE,,クーリングオフによる解除の場合、宅建業者は受領した代金・手付金等を遅滞なく返還しなければなりません（宅建業法37条の2第3項）。クーリングオフは書面によって行う必要があります（口頭不可、同条1項）。クーリングオフが適用されない場所（事務所等）で契約した場合は解除できません。告知を受けた日から起算して8日が経過した後は解除できません。,1:（1）の内容は、正答（3）「買主が宅建業者の事務所で契約を締結した場合、クーリングオフの適用がある」が示す論点とずれています。 解説の要点：クーリングオフによる解除の場合、宅建業者は受領した代金・手付金等を遅滞なく返還しなければなりません（宅建業法37条の2第3項）。クーリングオフは書面によって行う必要があります（口頭不可、同条1項）。クーリングオフが適用されない場所（事務所等）で契約した場合は解除できません。告知を… 正答（3）との違いを確認し直してください。;2:（2）の内容は、正答（3）「買主が宅建業者の事務所で契約を締結した場合、クーリングオフの適用がある」が示す論点とずれています。 解説の要点：クーリングオフによる解除の場合、宅建業者は受領した代金・手付金等を遅滞なく返還しなければなりません（宅建業法37条の2第3項）。クーリングオフは書面によって行う必要があります（口頭不可、同条1項）。クーリングオフが適用されない場所（事務所等）で契約した場合は解除できません。告知を… 正答（3）との違いを確認し直してください。;4:解説では「クーリングオフは書面によって行う必要があります（口頭不可、同条1項）。」とある一方、（4）の記述はそれと矛盾します。 解説の要点：クーリングオフによる解除の場合、宅建業者は受領した代金・手付金等を遅滞なく返還しなければなりません（宅建業法37条の2第3項）。クーリングオフは書面によって行う必要があります（口頭不可、同条1項）。クーリングオフが適用されない場所（事務所等）で契約した場合は解除できません。告知を… 正答（3）との違いを確認し直してください。,クーリングオフによる解除の場合、宅建業者は受領した代金・手付金等を遅滞なく返還しなければなりません（宅建業法37条の2第3項）。クーリングオフは書面によって行う必要があります（口頭不可、同条1項）。クーリングオフが適用されない場所（事務所等）で契約した場合は解除できません。告知を受けた日から起算して8日が経過した後は解除できません。,クーリングオフによる解除の場合、宅建業者は受領した代金・手付金等を遅滞なく返還しなければなりません（宅建業法37条の2第3項）。クーリングオフは書面によって行う必要があります（口頭不可、同条1項）。クーリングオフが適用されない場所（事務所等）で契約した場合は解除できません。告知を受けた日から起算して8日が経過した後は解除できません。,
2021,令和3年度,28,single,宅建業法,,宅地建物取引業法に規定する宅地建物取引士の登録に関する次の記述のうち、正しいものはどれか。,,,,,,宅地建物取引士資格試験に合格した者は、直ちに宅地建物取引士として登録することができる,登録を受けている者が死亡した場合、その相続人は死亡の事実を知った日から30日以内に届け出なければならない,宅地建物取引士は、登録を受けている都道府県知事の管轄内でしか業務を行うことができない,登録の移転は、現在登録を受けている都道府県知事を経由して申請しなければならない,3,FALSE,FALSE,,登録の移転は、移転先の都道府県知事に申請しますが、現在登録している都道府県知事を経由して行います（宅建業法19条の2）。試験合格後は実務経験2年以上または登録実務講習の修了が必要です（宅建業法18条1項2号）。死亡の届出は「死亡を知った日から30日以内」ではなく、登録が消除されるのは法律上当然の効果であり、「遅滞なく届け出る」義務があります（同法21条1号）。宅建士の業務は全国で可能です。,1:（1）の内容は、正答（3）「宅地建物取引士は、登録を受けている都道府県知事の管轄内でしか業務を行うことができない」が示す論点とずれています。 解説の要点：登録の移転は、移転先の都道府県知事に申請しますが、現在登録している都道府県知事を経由して行います（宅建業法19条の2）。試験合格後は実務経験2年以上または登録実務講習の修了が必要です（宅建業法18条1項2号）。死亡の届出は「死亡を知った日から30日以内」ではなく、登録が消除される… 正答（3）との違いを確認し直してください。;2:解説では「試験合格後は実務経験2年以上または登録実務講習の修了が必要です（宅建業法18条1項2号）。」とある一方、（2）の記述はそれと矛盾します。 解説の要点：登録の移転は、移転先の都道府県知事に申請しますが、現在登録している都道府県知事を経由して行います（宅建業法19条の2）。試験合格後は実務経験2年以上または登録実務講習の修了が必要です（宅建業法18条1項2号）。死亡の届出は「死亡を知った日から30日以内」ではなく、登録が消除される… 正答（3）との違いを確認し直してください。;4:解説では「試験合格後は実務経験2年以上または登録実務講習の修了が必要です（宅建業法18条1項2号）。」とある一方、（4）の記述はそれと矛盾します。 解説の要点：登録の移転は、移転先の都道府県知事に申請しますが、現在登録している都道府県知事を経由して行います（宅建業法19条の2）。試験合格後は実務経験2年以上または登録実務講習の修了が必要です（宅建業法18条1項2号）。死亡の届出は「死亡を知った日から30日以内」ではなく、登録が消除される… 正答（3）との違いを確認し直してください。,登録の移転は、移転先の都道府県知事に申請しますが、現在登録している都道府県知事を経由して行います（宅建業法19条の2）。試験合格後は実務経験2年以上または登録実務講習の修了が必要です（宅建業法18条1項2号）。死亡の届出は「死亡を知った日から30日以内」ではなく、登録が消除されるのは法律上当然の効果であり、「遅滞なく届け出る」義務があります（同法21条1号）。宅建士の業務は全国で可能です。,登録の移転は、移転先の都道府県知事に申請しますが、現在登録している都道府県知事を経由して行います（宅建業法19条の2）。試験合格後は実務経験2年以上または登録実務講習の修了が必要です（宅建業法18条1項2号）。死亡の届出は「死亡を知った日から30日以内」ではなく、登録が消除されるのは法律上当然の効果であり、「遅滞なく届け出る」義務があります（同法21条1号）,
2021,令和3年度,15,single,法令上の制限,,都市計画法に規定する地域地区に関する次の記述のうち、正しいものはどれか。,,,,,,特別用途地区は、用途地域内において定めることができるが、用途地域の制限を強化することしかできない,特定用途制限地域は、用途地域が定められていない土地の区域に定めることができる,景観地区は、市街化調整区域内に定めることができない,高度地区は、用途地域の内外を問わず定めることができる,1,FALSE,FALSE,,特定用途制限地域は、用途地域が定められていない土地の区域（市街化調整区域を除く）において、特定の建築物等の用途を制限するために定めます（都市計画法9条15項）。特別用途地区は用途地域内で制限の強化・緩和どちらも可能です。景観地区は市街化調整区域にも定めることができます。高度地区は用途地域内のみに定めることができます。,2:特定用途制限地域は、用途地域が定められていない土地の区域（市街化調整区域を除く）において、特定の建築物等の用途を制限するために定めます（都市計画法9条15項）。;3:（3）の内容は、正答（1）「特別用途地区は、用途地域内において定めることができるが、用途地域の制限を強化することしかできない」が示す論点とずれています。 解説の要点：特定用途制限地域は、用途地域が定められていない土地の区域（市街化調整区域を除く）において、特定の建築物等の用途を制限するために定めます（都市計画法9条15項）。特別用途地区は用途地域内で制限の強化・緩和どちらも可能です。景観地区は市街化調整区域にも定めることができます。高度地区は… 正答（1）との違いを確認し直してください。;4:（4）の内容は、正答（1）「特別用途地区は、用途地域内において定めることができるが、用途地域の制限を強化することしかできない」が示す論点とずれています。 解説の要点：特定用途制限地域は、用途地域が定められていない土地の区域（市街化調整区域を除く）において、特定の建築物等の用途を制限するために定めます（都市計画法9条15項）。特別用途地区は用途地域内で制限の強化・緩和どちらも可能です。景観地区は市街化調整区域にも定めることができます。高度地区は… 正答（1）との違いを確認し直してください。,特定用途制限地域は、用途地域が定められていない土地の区域（市街化調整区域を除く）において、特定の建築物等の用途を制限するために定めます（都市計画法9条15項）。特別用途地区は用途地域内で制限の強化・緩和どちらも可能です。景観地区は市街化調整区域にも定めることができます。高度地区は用途地域内のみに定めることができます。,特定用途制限地域は、用途地域が定められていない土地の区域（市街化調整区域を除く）において、特定の建築物等の用途を制限するために定めます（都市計画法9条15項）。特別用途地区は用途地域内で制限の強化・緩和どちらも可能です。景観地区は市街化調整区域にも定めることができます。高度地区は用途地域内のみに定めることができます。,
2021,令和3年度,16,single,法令上の制限,,建築基準法に規定する容積率に関する次の記述のうち、正しいものはどれか。,,,,,,前面道路の幅員が12m未満の場合、容積率は都市計画で定める数値と前面道路幅員に一定の数を乗じた数値のいずれか大きい方が上限となる,容積率の算定における延べ面積には、エレベーターの昇降路の部分は含まれない,住宅の地下室については、住宅の用途に供する部分の床面積の合計の3分の1を限度に容積率算定から除外できる,特定行政庁が指定する角地にある建築物の容積率は緩和されないが、建ぺい率は緩和される,2,FALSE,FALSE,,住宅の地下室（地階）で住宅の用途に供する部分は、住宅の床面積の合計の3分の1を限度として容積率算定上の床面積から除外できます（建築基準法52条3項）。前面道路幅員が12m未満の場合は、都市計画の容積率と前面道路幅員×法定乗数（住居系：0.4、その他：0.6）のいずれか「小さい方」が上限です。エレベーターの昇降路は容積率算定から除外できます（令135条の16）。角地緩和は容積率ではなく建ぺい率のみです。,1:（1）の内容は、正答（2）「容積率の算定における延べ面積には、エレベーターの昇降路の部分は含まれない」が示す論点とずれています。 解説の要点：住宅の地下室（地階）で住宅の用途に供する部分は、住宅の床面積の合計の3分の1を限度として容積率算定上の床面積から除外できます（建築基準法52条3項）。前面道路幅員が12m未満の場合は、都市計画の容積率と前面道路幅員×法定乗数（住居系：0.4、その他：0.6）のいずれか「小さい方」… 正答（2）との違いを確認し直してください。;3:（3）の内容は、正答（2）「容積率の算定における延べ面積には、エレベーターの昇降路の部分は含まれない」が示す論点とずれています。 解説の要点：住宅の地下室（地階）で住宅の用途に供する部分は、住宅の床面積の合計の3分の1を限度として容積率算定上の床面積から除外できます（建築基準法52条3項）。前面道路幅員が12m未満の場合は、都市計画の容積率と前面道路幅員×法定乗数（住居系：0.4、その他：0.6）のいずれか「小さい方」… 正答（2）との違いを確認し直してください。;4:（4）の内容は、正答（2）「容積率の算定における延べ面積には、エレベーターの昇降路の部分は含まれない」が示す論点とずれています。 解説の要点：住宅の地下室（地階）で住宅の用途に供する部分は、住宅の床面積の合計の3分の1を限度として容積率算定上の床面積から除外できます（建築基準法52条3項）。前面道路幅員が12m未満の場合は、都市計画の容積率と前面道路幅員×法定乗数（住居系：0.4、その他：0.6）のいずれか「小さい方」… 正答（2）との違いを確認し直してください。,住宅の地下室（地階）で住宅の用途に供する部分は、住宅の床面積の合計の3分の1を限度として容積率算定上の床面積から除外できます（建築基準法52条3項）。前面道路幅員が12m未満の場合は、都市計画の容積率と前面道路幅員×法定乗数（住居系：0.4、その他：0.6）のいずれか「小さい方」が上限です。エレベーターの昇降路は容積率算定から除外できます（令135条の16）。角地緩和は容積率ではなく建ぺい率のみです。,住宅の地下室（地階）で住宅の用途に供する部分は、住宅の床面積の合計の3分の1を限度として容積率算定上の床面積から除外できます（建築基準法52条3項）。前面道路幅員が12m未満の場合は、都市計画の容積率と前面道路幅員×法定乗数（住居系：0.4、その他：0.6）のいずれか「小さい方」が上限です。エレベーターの昇降路は容積率算定から除外できます（令135条の16）,
2021,令和3年度,17,single,法令上の制限,,宅地造成及び特定盛土等規制法（盛土規制法）に関する次の記述のうち、正しいものはどれか（旧宅地造成等規制法の論点）。,,,,,,宅地造成等工事規制区域内において、高さ1mを超える崖を生ずる切土工事を行う場合は、都道府県知事の許可が必要である,宅地造成等工事規制区域内において、高さ2mを超える擁壁の設置を必要とする宅地造成工事を行う場合は、都道府県知事の許可が必要である,宅地造成等工事規制区域内において、宅地以外の土地を宅地に転用する場合は、工事が伴わなくても都道府県知事の許可が必要である,宅地造成等工事規制区域の指定は、農地や森林であっても行うことができる,3,FALSE,FALSE,,宅地造成工事規制区域（現：宅地造成等工事規制区域）は、農地・森林を含む「宅地造成に伴い崖崩れ・土砂流出の危険がある区域」に指定できます（盛土規制法3条）。許可が必要な宅地造成工事の規模は「高さ2m超の切土崖または高さ1m超の盛土崖を生ずるもの」等です。宅地への転用は工事を伴う場合に許可が必要です。,1:（1）の内容は、正答（3）「宅地造成等工事規制区域内において、宅地以外の土地を宅地に転用する場合は、工事が伴わなくても都道府県知事の許可が必…」が示す論点とずれています。 解説の要点：宅地造成工事規制区域（現：宅地造成等工事規制区域）は、農地・森林を含む「宅地造成に伴い崖崩れ・土砂流出の危険がある区域」に指定できます（盛土規制法3条）。許可が必要な宅地造成工事の規模は「高さ2m超の切土崖または高さ1m超の盛土崖を生ずるもの」等です。宅地への転用は工事を伴う場合… 正答（3）との違いを確認し直してください。;2:（2）の内容は、正答（3）「宅地造成等工事規制区域内において、宅地以外の土地を宅地に転用する場合は、工事が伴わなくても都道府県知事の許可が必…」が示す論点とずれています。 解説の要点：宅地造成工事規制区域（現：宅地造成等工事規制区域）は、農地・森林を含む「宅地造成に伴い崖崩れ・土砂流出の危険がある区域」に指定できます（盛土規制法3条）。許可が必要な宅地造成工事の規模は「高さ2m超の切土崖または高さ1m超の盛土崖を生ずるもの」等です。宅地への転用は工事を伴う場合… 正答（3）との違いを確認し直してください。;4:（4）の内容は、正答（3）「宅地造成等工事規制区域内において、宅地以外の土地を宅地に転用する場合は、工事が伴わなくても都道府県知事の許可が必…」が示す論点とずれています。 解説の要点：宅地造成工事規制区域（現：宅地造成等工事規制区域）は、農地・森林を含む「宅地造成に伴い崖崩れ・土砂流出の危険がある区域」に指定できます（盛土規制法3条）。許可が必要な宅地造成工事の規模は「高さ2m超の切土崖または高さ1m超の盛土崖を生ずるもの」等です。宅地への転用は工事を伴う場合… 正答（3）との違いを確認し直してください。,宅地造成工事規制区域（現：宅地造成等工事規制区域）は、農地・森林を含む「宅地造成に伴い崖崩れ・土砂流出の危険がある区域」に指定できます（盛土規制法3条）。許可が必要な宅地造成工事の規模は「高さ2m超の切土崖または高さ1m超の盛土崖を生ずるもの」等です。宅地への転用は工事を伴う場合に許可が必要です。,宅地造成工事規制区域（現：宅地造成等工事規制区域）は、農地・森林を含む「宅地造成に伴い崖崩れ・土砂流出の危険がある区域」に指定できます（盛土規制法3条）。許可が必要な宅地造成工事の規模は「高さ2m超の切土崖または高さ1m超の盛土崖を生ずるもの」等です。宅地への転用は工事を伴う場合に許可が必要です。,
2021,令和3年度,23,single,税・その他,,不動産取得税に関する次の記述のうち、正しいものはどれか。,,,,,,不動産取得税は、不動産を取得した者に対して国が課する税である,"新築住宅を取得した場合、一定要件を満たせば固定資産税評価額から1,200万円を控除した額が課税標準となる特例がある",中古住宅を取得した場合は、不動産取得税の課税標準の特例は適用されない,土地を取得した場合の特例として、一定要件のもと固定資産税評価額の4分の1が課税標準となる,1,FALSE,FALSE,,"新築住宅の不動産取得税では、固定資産税評価額から最大1,200万円（認定長期優良住宅は1,300万円）を控除した額が課税標準となる特例があります（地方税法73条の14）。不動産取得税は都道府県が課す地方税です（国税ではない）。中古住宅にも建築年によって異なる控除額（100万〜1,200万円）の特例があります。土地の特例は「評価額の2分の1」が課税標準です。","2:（2）の内容は、正答（1）「不動産取得税は、不動産を取得した者に対して国が課する税である」が示す論点とずれています。 解説の要点：新築住宅の不動産取得税では、固定資産税評価額から最大1,200万円（認定長期優良住宅は1,300万円）を控除した額が課税標準となる特例があります（地方税法73条の14）。不動産取得税は都道府県が課す地方税です（国税ではない）。中古住宅にも建築年によって異なる控除額（100万〜1,… 正答（1）との違いを確認し直してください。;3:（3）の内容は、正答（1）「不動産取得税は、不動産を取得した者に対して国が課する税である」が示す論点とずれています。 解説の要点：新築住宅の不動産取得税では、固定資産税評価額から最大1,200万円（認定長期優良住宅は1,300万円）を控除した額が課税標準となる特例があります（地方税法73条の14）。不動産取得税は都道府県が課す地方税です（国税ではない）。中古住宅にも建築年によって異なる控除額（100万〜1,… 正答（1）との違いを確認し直してください。;4:（4）の内容は、正答（1）「不動産取得税は、不動産を取得した者に対して国が課する税である」が示す論点とずれています。 解説の要点：新築住宅の不動産取得税では、固定資産税評価額から最大1,200万円（認定長期優良住宅は1,300万円）を控除した額が課税標準となる特例があります（地方税法73条の14）。不動産取得税は都道府県が課す地方税です（国税ではない）。中古住宅にも建築年によって異なる控除額（100万〜1,… 正答（1）との違いを確認し直してください。","新築住宅の不動産取得税では、固定資産税評価額から最大1,200万円（認定長期優良住宅は1,300万円）を控除した額が課税標準となる特例があります（地方税法73条の14）。不動産取得税は都道府県が課す地方税です（国税ではない）。中古住宅にも建築年によって異なる控除額（100万〜1,200万円）の特例があります。土地の特例は「評価額の2分の1」が課税標準です。","新築住宅の不動産取得税では、固定資産税評価額から最大1,200万円（認定長期優良住宅は1,300万円）を控除した額が課税標準となる特例があります（地方税法73条の14）。不動産取得税は都道府県が課す地方税です（国税ではない）。中古住宅にも建築年によって異なる控除額（100万〜1,200万円）の特例があります。土地の特例は「評価額の2分の1」が課税標準です。",
2021,令和3年度,14,single,権利関係,,保証に関する次の記述のうち、民法の規定によれば、正しいものはどれか。,,,,,,保証契約は、口頭でも締結することができる,主たる債務者が時効の利益を放棄した場合、保証人もその放棄の効果を受ける,連帯保証人には検索の抗弁権が認められている,保証人は、主たる債務者が債権者に対して有する相殺権を援用することができる,3,FALSE,FALSE,,保証人は、主たる債務者が債権者に対して有する相殺権・取消権・解除権を援用することができます（民法457条3項）。保証契約は書面（または電磁的記録）でなければ効力を生じません（民法446条2項）。主たる債務者の時効利益の放棄は相対的効力しかなく、保証人はなお時効を援用できます（民法145条）。連帯保証人には催告の抗弁権・検索の抗弁権はありません（民法454条）。,1:（1）の内容は、正答（3）「連帯保証人には検索の抗弁権が認められている」が示す論点とずれています。 解説の要点：保証人は、主たる債務者が債権者に対して有する相殺権・取消権・解除権を援用することができます（民法457条3項）。保証契約は書面（または電磁的記録）でなければ効力を生じません（民法446条2項）。主たる債務者の時効利益の放棄は相対的効力しかなく、保証人はなお時効を援用できます（民法… 正答（3）との違いを確認し直してください。;2:（2）の内容は、正答（3）「連帯保証人には検索の抗弁権が認められている」が示す論点とずれています。 解説の要点：保証人は、主たる債務者が債権者に対して有する相殺権・取消権・解除権を援用することができます（民法457条3項）。保証契約は書面（または電磁的記録）でなければ効力を生じません（民法446条2項）。主たる債務者の時効利益の放棄は相対的効力しかなく、保証人はなお時効を援用できます（民法… 正答（3）との違いを確認し直してください。;4:保証人は、主たる債務者が債権者に対して有する相殺権・取消権・解除権を援用することができます（民法457条3項）。,保証人は、主たる債務者が債権者に対して有する相殺権・取消権・解除権を援用することができます（民法457条3項）。保証契約は書面（または電磁的記録）でなければ効力を生じません（民法446条2項）。主たる債務者の時効利益の放棄は相対的効力しかなく、保証人はなお時効を援用できます（民法145条）。連帯保証人には催告の抗弁権・検索の抗弁権はありません（民法454条）。,保証人は、主たる債務者が債権者に対して有する相殺権・取消権・解除権を援用することができます（民法457条3項）。保証契約は書面（または電磁的記録）でなければ効力を生じません（民法446条2項）。主たる債務者の時効利益の放棄は相対的効力しかなく、保証人はなお時効を援用できます（民法145条）。連帯保証人には催告の抗弁権・検索の抗弁権はありません（民法454条）,
2020,令和2年度,1,single,権利関係,,AがA所有の甲土地をBに売却した場合の物権変動に関する次の記述のうち、民法の規定及び判例によれば、正しいものはどれか。,,,,,,AがCにも甲土地を売却した場合（二重譲渡）、BとCの優劣は契約締結の先後で決まる,AがCに甲土地を売却した後にBに売却した場合、Cが先に登記を備えれば、Bの背信的悪意者に対してもCが優先する,背信的悪意者からの転得者は、転得者自身が背信的悪意者でない限り、登記なく保護される,不法占拠者Dに対して、Bは登記がなくても所有権に基づく明渡請求ができる,3,FALSE,FALSE,,不法占拠者（無権原の占有者）に対しては、登記がなくても所有権に基づく明渡請求ができます（判例）。二重譲渡の場合は先に登記を備えた者が優先します（民法177条）。背信的悪意者（登記欠缺を主張する正当な利益を有しない者）には登記なく対抗できますが（判例）、背信的悪意者からの転得者が善意であれば保護される場合があります。,1:（1）「AがCにも甲土地を売却した場合（二重譲渡）、BとCの優劣は契約締結の先後で決まる」は、作業主任者の選任が必要な作業の組合せ（）を含んでいません。解説のとおり、該当作業と非該当作業の区別を確認してください。;2:（2）「AがCに甲土地を売却した後にBに売却した場合、Cが先に登記を備えれば、Bの背信的悪意者に対してもCが優先する」は、作業主任者の選任が必要な作業の組合せ（）を含んでいません。解説のとおり、該当作業と非該当作業の区別を確認してください。;4:（4）の内容は、正答（3）「背信的悪意者からの転得者は、転得者自身が背信的悪意者でない限り、登記なく保護される」が示す論点とずれています。 解説の要点：不法占拠者（無権原の占有者）に対しては、登記がなくても所有権に基づく明渡請求ができます（判例）。二重譲渡の場合は先に登記を備えた者が優先します（民法177条）。背信的悪意者（登記欠缺を主張する正当な利益を有しない者）には登記なく対抗できますが（判例）、背信的悪意者からの転得者が善… 正答（3）との違いを確認し直してください。,不法占拠者（無権原の占有者）に対しては、登記がなくても所有権に基づく明渡請求ができます（判例）。二重譲渡の場合は先に登記を備えた者が優先します（民法177条）。背信的悪意者（登記欠缺を主張する正当な利益を有しない者）には登記なく対抗できますが（判例）、背信的悪意者からの転得者が善意であれば保護される場合があります。,不法占拠者（無権原の占有者）に対しては、登記がなくても所有権に基づく明渡請求ができます（判例）。二重譲渡の場合は先に登記を備えた者が優先します（民法177条）。背信的悪意者（登記欠缺を主張する正当な利益を有しない者）には登記なく対抗できますが（判例）、背信的悪意者からの転得者が善意であれば保護される場合があります。,
2020,令和2年度,2,single,権利関係,,Aが死亡し、相続人がB・C・Dの3名（各法定相続分3分の1）である場合に関する次の記述のうち、民法の規定及び判例によれば、正しいものはどれか。,,,,,,AがBに対してのみ遺産を相続させる旨の公正証書遺言を作成していた場合、C・Dは遺産を全く受け取れない,遺産分割協議が成立した場合、その効力は相続開始時にさかのぼる,共同相続人の一人が遺産分割前に自己の相続分を第三者に譲渡した場合、他の相続人はこれを一切阻止できない,相続財産の中に不動産があった場合、遺産分割前でもB・C・Dは各3分の1の共有持分を第三者に対抗するために登記が必要である,1,FALSE,FALSE,,遺産分割の効力は相続開始時にさかのぼります（民法909条本文）。ただし第三者の権利を害することはできません（同条但書）。特定の相続人への「相続させる」旨の遺言は遺贈と同様に機能し、他の相続人の遺留分は侵害されることがあります（遺留分侵害額請求権は行使可能）。相続分の譲渡に対して他の相続人は取戻権を行使できます（民法905条）。共同相続人の各相続分は登記なく第三者に対抗できる場合があります（判例）。,2:（2）の内容は、正答（1）「AがBに対してのみ遺産を相続させる旨の公正証書遺言を作成していた場合、C・Dは遺産を全く受け取れない」が示す論点とずれています。 解説の要点：遺産分割の効力は相続開始時にさかのぼります（民法909条本文）。ただし第三者の権利を害することはできません（同条但書）。特定の相続人への「相続させる」旨の遺言は遺贈と同様に機能し、他の相続人の遺留分は侵害されることがあります（遺留分侵害額請求権は行使可能）。相続分の譲渡に対して他… 正答（1）との違いを確認し直してください。;3:（3）の内容は、正答（1）「AがBに対してのみ遺産を相続させる旨の公正証書遺言を作成していた場合、C・Dは遺産を全く受け取れない」が示す論点とずれています。 解説の要点：遺産分割の効力は相続開始時にさかのぼります（民法909条本文）。ただし第三者の権利を害することはできません（同条但書）。特定の相続人への「相続させる」旨の遺言は遺贈と同様に機能し、他の相続人の遺留分は侵害されることがあります（遺留分侵害額請求権は行使可能）。相続分の譲渡に対して他… 正答（1）との違いを確認し直してください。;4:（4）の内容は、正答（1）「AがBに対してのみ遺産を相続させる旨の公正証書遺言を作成していた場合、C・Dは遺産を全く受け取れない」が示す論点とずれています。 解説の要点：遺産分割の効力は相続開始時にさかのぼります（民法909条本文）。ただし第三者の権利を害することはできません（同条但書）。特定の相続人への「相続させる」旨の遺言は遺贈と同様に機能し、他の相続人の遺留分は侵害されることがあります（遺留分侵害額請求権は行使可能）。相続分の譲渡に対して他… 正答（1）との違いを確認し直してください。,遺産分割の効力は相続開始時にさかのぼります（民法909条本文）。ただし第三者の権利を害することはできません（同条但書）。特定の相続人への「相続させる」旨の遺言は遺贈と同様に機能し、他の相続人の遺留分は侵害されることがあります（遺留分侵害額請求権は行使可能）。相続分の譲渡に対して他の相続人は取戻権を行使できます（民法905条）。共同相続人の各相続分は登記なく第三者に対抗できる場合があります（判例）。,遺産分割の効力は相続開始時にさかのぼります（民法909条本文）。ただし第三者の権利を害することはできません（同条但書）。特定の相続人への「相続させる」旨の遺言は遺贈と同様に機能し、他の相続人の遺留分は侵害されることがあります（遺留分侵害額請求権は行使可能）。相続分の譲渡に対して他の相続人は取戻権を行使できます（民法905条）。共同相続人の各相続分は登記なく第,
2020,令和2年度,26,single,宅建業法,,宅地建物取引業法に規定する保証協会に関する次の記述のうち、正しいものはどれか。,,,,,,保証協会は、宅地建物取引業者のみが社員となることができる一般社団法人である,新たに宅地建物取引業者となった者は、宅地建物取引業保証協会への加入は義務ではなく任意である,保証協会の社員が供託所に供託した弁済業務保証金から還付を受けられるのは、取引により被害を受けた宅建業者に限られる,保証協会の社員である宅建業者が業務停止処分を受けた場合、保証協会はその社員を除名しなければならない,1,FALSE,FALSE,,宅地建物取引業保証協会への加入は任意であり、加入しない場合は自ら営業保証金を供託しなければなりません（宅建業法25条）。保証協会は「宅地建物取引業者のみを社員とする一般社団法人」です（宅建業法64条の2）。弁済業務保証金から還付を受けられるのは「宅地建物取引業に関し取引をした者（宅建業者は除く）」です（宅建業法64条の8）。業務停止処分を受けても当然除名にはなりません。,2:（2）の内容は、正答（1）「保証協会は、宅地建物取引業者のみが社員となることができる一般社団法人である」が示す論点とずれています。 解説の要点：宅地建物取引業保証協会への加入は任意であり、加入しない場合は自ら営業保証金を供託しなければなりません（宅建業法25条）。保証協会は「宅地建物取引業者のみを社員とする一般社団法人」です（宅建業法64条の2）。弁済業務保証金から還付を受けられるのは「宅地建物取引業に関し取引をした者（… 正答（1）との違いを確認し直してください。;3:（3）の内容は、正答（1）「保証協会は、宅地建物取引業者のみが社員となることができる一般社団法人である」が示す論点とずれています。 解説の要点：宅地建物取引業保証協会への加入は任意であり、加入しない場合は自ら営業保証金を供託しなければなりません（宅建業法25条）。保証協会は「宅地建物取引業者のみを社員とする一般社団法人」です（宅建業法64条の2）。弁済業務保証金から還付を受けられるのは「宅地建物取引業に関し取引をした者（… 正答（1）との違いを確認し直してください。;4:（4）の内容は、正答（1）「保証協会は、宅地建物取引業者のみが社員となることができる一般社団法人である」が示す論点とずれています。 解説の要点：宅地建物取引業保証協会への加入は任意であり、加入しない場合は自ら営業保証金を供託しなければなりません（宅建業法25条）。保証協会は「宅地建物取引業者のみを社員とする一般社団法人」です（宅建業法64条の2）。弁済業務保証金から還付を受けられるのは「宅地建物取引業に関し取引をした者（… 正答（1）との違いを確認し直してください。,宅地建物取引業保証協会への加入は任意であり、加入しない場合は自ら営業保証金を供託しなければなりません（宅建業法25条）。保証協会は「宅地建物取引業者のみを社員とする一般社団法人」です（宅建業法64条の2）。弁済業務保証金から還付を受けられるのは「宅地建物取引業に関し取引をした者（宅建業者は除く）」です（宅建業法64条の8）。業務停止処分を受けても当然除名にはなりません。,宅地建物取引業保証協会への加入は任意であり、加入しない場合は自ら営業保証金を供託しなければなりません（宅建業法25条）。保証協会は「宅地建物取引業者のみを社員とする一般社団法人」です（宅建業法64条の2）。弁済業務保証金から還付を受けられるのは「宅地建物取引業に関し取引をした者（宅建業者は除く）」です（宅建業法64条の8）。業務停止処分を受けても当然除名には,
